;osmid;y;x;street_cou;lon;lat;elevation;highway;geometry
891;641794264.0;5155089.06306761;319932.15651790524;3;6.6521634;46.5252678;563.453125;;POINT (319932.1565179053 5155089.06306761)
892;330912218.0;5155174.332693934;319916.30960472825;3;6.6519239;46.5260303;562.2103881835938;;POINT (319916.30960472825 5155174.332693934)
893;268958596.0;5155221.237885144;319910.8200464791;3;6.6518342;46.5264506;561.6315307617188;;POINT (319910.8200464791 5155221.237885144)
894;617682032.0;5155224.865438248;319908.1339609516;3;6.6517978;46.5264825;561.5040283203125;;POINT (319908.1339609516 5155224.865438248)
895;329196220.0;5155327.616755637;319951.7351995308;4;6.652326;46.5274181;571.267333984375;;POINT (319951.73519953084 5155327.6167556355)
896;659134576.0;5155422.322471296;320030.2886480113;3;6.6533127;46.5282907;584.1822509765626;;POINT (320030.2886480112 5155422.3224712955)
897;268958601.0;5155399.284261632;320120.276288323;3;6.654494;46.5281076;591.25439453125;;POINT (320120.276288323 5155399.284261632)
898;659134675.0;5155394.929542702;320114.50521950476;4;6.6544205;46.5280669;590.3311157226562;;POINT (320114.5052195047 5155394.929542702)
899;580065577.0;5155421.183978376;320144.89062266634;3;6.6548062;46.5283111;595.2938842773438;;POINT (320144.89062266634 5155421.183978376)
900;268958603.0;5155564.794693614;320263.00897526764;3;6.6562895;46.529634;616.0658569335938;;POINT (320263.00897526764 5155564.794693614)
901;330912231.0;5155519.299815488;320227.02575043973;3;6.6558383;46.5292153;610.5833129882812;;POINT (320227.02575043973 5155519.299815488)
902;659192287.0;5155571.005451422;320268.0750339376;3;6.6563531;46.5296912;616.7639770507814;;POINT (320268.0750339376 5155571.005451422)
903;659193614.0;5155596.7742535975;320289.3721395222;3;6.6566206;46.5299286;619.5079345703125;;POINT (320289.3721395222 5155596.7742535975)
904;268958605.0;5155665.456444805;320411.15448537574;3;6.6581807;46.5305787;630.9505615234374;;POINT (320411.15448537574 5155665.456444805)
905;560978570.0;5155659.522550604;320399.00488088414;3;6.6580247;46.5305221;629.8587646484375;;POINT (320399.00488088414 5155659.522550604)
906;2516432337.0;5155894.691521188;320586.67782929866;3;6.660379;46.5326868;650.6058959960938;;POINT (320586.67782929866 5155894.691521187)
907;268958626.0;5155969.787393269;320632.95855036966;3;6.660953;46.5333744;656.6295776367188;;POINT (320632.9585503696 5155969.787393269)
908;268958637.0;5155961.186216569;320634.9906855657;3;6.6609828;46.5332976;656.99560546875;;POINT (320634.9906855657 5155961.186216569)
909;268958638.0;5155955.046206312;320623.02766774344;3;6.6608293;46.5332392;656.5723876953125;;POINT (320623.0276677435 5155955.046206312)
910;268958639.0;5155963.766516119;320616.9774276414;3;6.6607471;46.533316;656.2499389648438;;POINT (320616.9774276414 5155963.766516119)
911;565073891.0;5155982.950670416;320545.7092739555;2;6.6598111;46.5334695;652.9978637695312;;POINT (320545.7092739555 5155982.950670416)
912;621161794.0;5155999.709384211;320516.11317552323;3;6.659419;46.5336123;651.4555053710938;;POINT (320516.11317552323 5155999.70938421)
913;621161733.0;5156034.264608284;320475.5560368601;3;6.6588772;46.5339122;648.6845092773438;;POINT (320475.5560368601 5156034.264608285)
914;659712950.0;5156163.575158536;320341.59420091653;3;6.6570817;46.5350392;639.4003906249999;;POINT (320341.5942009166 5156163.575158536)
915;659712946.0;5156146.142206457;320360.53189595405;3;6.6573352;46.5348875;640.6586303710938;;POINT (320360.53189595405 5156146.142206457)
916;268958647.0;5156182.997175875;320314.84915893216;3;6.6567257;46.5352067;637.756591796875;;POINT (320314.8491589321 5156182.997175875)
917;621235477.0;5156182.169969964;320316.48999260063;3;6.6567474;46.5351997;637.830810546875;;POINT (320316.48999260063 5156182.169969964)
918;565051429.0;5156197.42434827;320270.1891035652;3;6.6561382;46.5353245;635.3975830078125;;POINT (320270.1891035652 5156197.42434827)
919;621235478.0;5156193.477370705;320287.0021315865;3;6.6563588;46.5352935;636.1230468750001;;POINT (320287.0021315865 5156193.477370705)
920;268958649.0;5156193.603025193;320235.23264606786;3;6.6556842;46.5352808;633.6829223632812;;POINT (320235.23264606786 5156193.603025193)
921;621759661.0;5156184.777521964;320201.76978714345;3;6.6552516;46.5351925;632.2711181640625;;POINT (320201.76978714345 5156184.777521963)
922;268958651.0;5156139.84188382;320038.15969863505;3;6.6531372;46.5347447;625.7181396484375;;POINT (320038.15969863505 5156139.8418838205)
923;659712579.0;5156144.152431673;320057.7510590311;3;6.6533908;46.5347887;626.3596801757812;;POINT (320057.7510590311 5156144.1524316715)
924;268958652.0;5156143.884283129;319927.7175280418;3;6.6516966;46.5347515;622.9898071289062;;POINT (319927.7175280418 5156143.884283129)
925;621707610.0;5156139.9460336985;319940.09481685085;3;6.6518594;46.5347194;623.3134155273438;;POINT (319940.09481685085 5156139.9460336985)
926;621759333.0;5156163.710467512;319863.1798546879;3;6.650848;46.5349125;621.4450073242188;;POINT (319863.1798546879 5156163.710467512)
927;565051379.0;5156162.009625511;319779.13683220744;3;6.6497536;46.5348747;620.1974487304688;;POINT (319779.13683220744 5156162.009625511)
928;565051378.0;5156167.26234513;319816.3546140184;3;6.6502365;46.5349319;620.7366333007814;;POINT (319816.35461401835 5156167.26234513)
929;268958655.0;5156153.2095293645;319749.75665242947;3;6.6493742;46.5347877;619.7718505859375;;POINT (319749.75665242947 5156153.2095293645)
930;565051368.0;5156145.458640109;319732.19609292294;3;6.6491484;46.5347133;619.4879760742188;;POINT (319732.19609292294 5156145.458640109)
931;621759289.0;5156156.658013342;319760.5503296427;3;6.6495135;46.5348216;619.905029296875;;POINT (319760.5503296427 5156156.658013341)
932;660206996.0;5156114.474504582;319687.8104133553;3;6.6485821;46.5344228;618.6806640625;;POINT (319687.81041335524 5156114.474504582)
933;268958658.0;5156035.07195152;319619.4626836968;3;6.6477224;46.5336905;616.8994140625;;POINT (319619.46268369677 5156035.07195152)
934;269559104.0;5153645.989831261;318379.6921408869;3;6.6325029;46.5118748;419.8861083984375;;POINT (318379.6921408869 5153645.989831261)
935;4086764038.0;5153613.610556882;318371.7184472352;3;6.6324117;46.5115815;418.4176330566406;;POINT (318371.7184472352 5153613.610556882)
936;269559106.0;5153664.471039919;318383.1027410032;3;6.6325401;46.5120419;420.2266845703125;;POINT (318383.10274100327 5153664.471039919)
937;269559117.0;5153738.299555166;318400.3277010588;3;6.6327356;46.5127104;425.9606628417969;;POINT (318400.3277010588 5153738.299555166)
938;269559107.0;5153658.362535875;318392.4710262987;3;6.6326645;46.5119895;420.2515869140625;;POINT (318392.4710262987 5153658.362535876)
939;5280471180.0;5153690.57719303;318441.1638549423;3;6.6332861;46.5122923;424.0562438964844;;POINT (318441.1638549423 5153690.57719303)
940;269559109.0;5153649.898269317;318391.76414303394;3;6.6326586;46.5119132;420.1692810058594;;POINT (318391.76414303394 5153649.898269317)
941;269559113.0;5153648.370713962;318376.32377835613;3;6.6324581;46.5118953;419.9002380371094;;POINT (318376.32377835613 5153648.370713962)
942;269559115.0;5153660.033523159;318375.3222832512;3;6.6324405;46.5119999;420.0392150878906;;POINT (318375.3222832512 5153660.033523159)
943;280792530.0;5153704.865148988;318462.7682199471;3;6.6335619;46.5124266;425.994873046875;;POINT (318462.7682199471 5153704.865148989)
944;564464316.0;5153761.863990923;318405.56446083565;4;6.6327946;46.5129237;427.434326171875;;POINT (318405.56446083565 5153761.863990923)
945;269559417.0;5153773.948981469;318210.38545304077;4;6.6302478;46.5129797;417.40136718750006;;POINT (318210.3854530408 5153773.9489814695)
946;269563030.0;5153586.1261606105;318490.5272853784;3;6.6339698;46.5113664;419.858154296875;;POINT (318490.5272853784 5153586.1261606105)
947;5280471187.0;5153609.755740822;318447.2246617216;3;6.6333966;46.5115672;419.80181884765625;;POINT (318447.2246617216 5153609.755740822)
948;269559422.0;5153727.633948054;318477.109999859;3;6.6337398;46.5126352;427.50531005859375;;POINT (318477.109999859 5153727.633948054)
949;5280471183.0;5153630.38703799;318499.47844491026;3;6.6340691;46.5117668;422.2814331054688;;POINT (318499.47844491026 5153630.38703799)
950;610320578.0;5153575.812713947;318494.0034503371;3;6.6340191;46.5112746;419.4566040039063;;POINT (318494.0034503371 5153575.812713947)
951;269563032.0;5153712.4060082985;318519.5042903928;3;6.6342979;46.5125097;426.7073059082031;;POINT (318519.5042903928 5153712.4060082985)
952;611697141.0;5153581.692900977;318672.26651355845;3;6.6363385;46.5113755;422.5711364746093;;POINT (318672.26651355845 5153581.692900977)
953;611696898.0;5153674.533064973;318562.3565314667;3;6.6348708;46.5121807;424.72994995117193;;POINT (318562.3565314667 5153674.533064973)
954;611696906.0;5153653.649399401;318587.1604348798;3;6.635202;46.5119996;423.7731018066406;;POINT (318587.1604348798 5153653.649399401)
955;574442218.0;5154050.982636804;316655.79017514363;3;6.6098912;46.5150492;377.3682861328125;;POINT (316655.7901751437 5154050.982636804)
956;269580061.0;5153442.607063671;317420.3652396649;4;6.6200885;46.5097866;375.05328369140636;traffic_signals;POINT (317420.3652396649 5153442.607063671)
957;567817335.0;5153453.010585841;317408.76200376626;3;6.6199333;46.509877;375.01123046875;crossing;POINT (317408.76200376626 5153453.010585841)
958;269580070.0;5153916.25793022;319818.20118519646;3;6.6511336;46.5146915;471.4300537109375;;POINT (319818.20118519646 5153916.25793022)
959;5234639766.0;5153922.046116248;319821.01453339844;3;6.651168;46.5147443;471.443115234375;;POINT (319821.01453339844 5153922.046116248)
960;561549828.0;5153922.011309185;319809.10557820665;3;6.6510129;46.5147408;472.0096435546875;;POINT (319809.1055782066 5153922.011309185)
961;269580087.0;5153914.424551389;319695.99614516867;3;6.6495426;46.5146423;461.22213745117193;;POINT (319695.99614516867 5153914.424551388)
962;570109119.0;5153911.216823287;319734.6264290176;3;6.650047;46.5146238;464.8882446289063;;POINT (319734.6264290176 5153911.216823287)
963;570109066.0;5153915.48047956;319629.9311317367;3;6.6486817;46.5146341;458.3514404296875;;POINT (319629.9311317367 5153915.48047956)
964;269580126.0;5153838.314789693;319585.7733745271;3;6.6481365;46.5139284;448.1072387695313;;POINT (319585.7733745271 5153838.314789693)
965;269580133.0;5153859.695630052;319586.68689272867;3;6.6481401;46.5141209;450.6032104492188;;POINT (319586.68689272867 5153859.695630052)
966;269580129.0;5153867.904753353;319587.0006133083;3;6.648141;46.5141948;451.613525390625;;POINT (319587.0006133083 5153867.904753353)
967;570109058.0;5153896.108242623;319588.4782873456;3;6.6481493;46.5144488;455.2550048828125;;POINT (319588.4782873456 5153896.108242623)
968;269580140.0;5153775.421782192;319318.86158331047;3;6.6446845;46.5132913;436.4903259277344;;POINT (319318.86158331047 5153775.421782192)
969;269580142.0;5153825.180221462;319452.9795262681;4;6.646412;46.5137747;441.4625244140625;;POINT (319452.9795262681 5153825.180221462)
970;570083896.0;5153833.001283865;319377.56406468025;3;6.6454267;46.5138248;441.2681579589844;;POINT (319377.56406468025 5153833.001283865)
971;269580145.0;5153839.884424861;319300.8155092058;3;6.6444244;46.5138661;443.443115234375;;POINT (319300.8155092058 5153839.884424861)
972;570083814.0;5153811.379777814;319302.72108890873;3;6.6444603;46.5136103;440.2867431640625;;POINT (319302.72108890873 5153811.379777814)
973;269580166.0;5153898.752661128;319293.2210909575;3;6.6443026;46.5143934;451.5434265136719;;POINT (319293.2210909575 5153898.752661127)
974;570083870.0;5153864.520758232;319298.1035106649;3;6.6443795;46.5140869;446.1605529785156;;POINT (319298.1035106649 5153864.520758232)
975;269580174.0;5153727.865930677;319359.55555265263;3;6.645233;46.5128746;432.0757141113281;;POINT (319359.55555265263 5153727.865930677)
976;269586747.0;5153910.2416363405;318106.635711983;3;6.6288432;46.5141772;416.7177429199219;;POINT (318106.63571198296 5153910.2416363405)
977;610539549.0;5153896.40904824;318141.3613937207;3;6.6293009;46.5140622;418.8626708984375;;POINT (318141.3613937207 5153896.40904824)
978;269586762.0;5153807.389471079;318139.31705919176;3;6.6293091;46.5132612;417.1073913574219;;POINT (318139.31705919176 5153807.389471079)
979;678462351.0;5153819.763396179;318114.27492096263;3;6.6289781;46.5133657;416.9579162597656;;POINT (318114.27492096263 5153819.763396179)
980;269586765.0;5153644.833768493;318075.16704647755;3;6.6285372;46.5117822;411.26904296875;;POINT (318075.16704647755 5153644.833768493)
981;269586768.0;5153794.154639574;318022.74480086926;3;6.627796;46.5131107;414.81640625;;POINT (318022.7448008693 5153794.154639574)
982;695123322.0;5153732.463293253;318008.006891208;3;6.6276282;46.512552;411.8143310546875;;POINT (318008.006891208 5153732.4632932525)
983;269586770.0;5153668.596680282;317992.7503376652;4;6.6274545;46.5119736;409.8609008789063;;POINT (317992.7503376652 5153668.596680282)
984;269586774.0;5153610.060413803;317979.23546272394;3;6.6273014;46.5114436;406.5443115234375;;POINT (317979.23546272394 5153610.060413803)
985;273490465.0;5153484.663234561;317946.4878170602;3;6.626924;46.5103072;400.2149658203125;;POINT (317946.4878170602 5153484.663234561)
986;269586780.0;5153812.501634287;317951.0777783222;4;6.6268554;46.5132563;413.5080261230469;;POINT (317951.0777783222 5153812.501634288)
987;609224236.0;5153821.083788021;317917.5376706877;3;6.6264152;46.5133244;413.60748291015625;;POINT (317917.53767068766 5153821.083788021)
988;269590748.0;5153681.762797599;317935.09213019104;4;6.6266984;46.5120764;408.635986328125;;POINT (317935.09213019104 5153681.762797599)
989;269590745.0;5153882.541479931;317971.84856953734;3;6.6270985;46.5138917;416.709716796875;;POINT (317971.8485695374 5153882.541479931)
990;280792525.0;5153892.180476775;317938.2945515694;3;6.6266577;46.5139693;416.8049011230469;;POINT (317938.2945515694 5153892.180476775)
991;609224203.0;5153688.919392302;317904.5796572862;3;6.6262982;46.5121325;408.0058288574219;;POINT (317904.5796572862 5153688.919392303)
992;269590750.0;5153609.106589259;317944.74714146706;3;6.6268526;46.5114257;405.9269409179688;;POINT (317944.74714146706 5153609.106589259)
993;269590751.0;5153828.243051227;317889.5290025322;3;6.6260476;46.5133812;413.743408203125;;POINT (317889.5290025322 5153828.243051228)
994;280792520.0;5153900.229970031;317910.63544504246;4;6.6262943;46.5140342;417.0624084472656;;POINT (317910.63544504246 5153900.2299700305)
995;269590755.0;5153543.525634674;317841.1764958402;4;6.6255294;46.510808;399.59375;;POINT (317841.1764958402 5153543.525634675)
996;567881877.0;5153569.295948738;317785.6549032519;3;6.6247962;46.5110247;400.0109558105469;;POINT (317785.6549032519 5153569.295948738)
997;567886823.0;5153454.929362088;317787.3577857538;3;6.6248632;46.5099968;393.7642517089844;;POINT (317787.3577857538 5153454.929362088)
998;269590759.0;5153431.627704252;318040.4125006562;3;6.628168;46.5098557;398.3603820800781;;POINT (318040.4125006562 5153431.627704252)
999;269590761.0;5153518.340089261;317875.4241917032;4;6.6259853;46.5105908;399.3528137207031;;POINT (317875.4241917032 5153518.340089261)
1000;564464303.0;5153531.98541103;317874.32967285014;3;6.6259657;46.5107132;399.7559814453125;;POINT (317874.32967285014 5153531.98541103)
1001;269591107.0;5153396.9370080745;317796.0630776258;3;6.6249993;46.5094777;392.2858581542969;;POINT (317796.0630776258 5153396.9370080745)
1002;568828609.0;5153399.020061506;317792.6243794394;3;6.6249537;46.5094955;392.2209777832031;;POINT (317792.6243794394 5153399.020061506)
1003;567888583.0;5153383.823820497;317818.2816162065;3;6.6252938;46.5093658;392.1111145019531;;POINT (317818.2816162065 5153383.823820497)
1004;269591108.0;5153413.753699199;317767.1913746153;3;6.6246167;46.5096211;391.0339050292969;;POINT (317767.1913746153 5153413.753699199)
1005;269946533.0;5153387.448353785;317750.68187711725;4;6.624412;46.5093801;388.427001953125;;POINT (317750.68187711725 5153387.448353785)
1006;321870267.0;5153426.69483347;317771.3893363154;3;6.6246663;46.5097386;391.6739501953125;;POINT (317771.38933631533 5153426.694833469)
1007;269591109.0;5153265.202224287;317679.7915181605;4;6.6235367;46.5082617;375.3460388183594;crossing;POINT (317679.7915181605 5153265.202224287)
1008;269591111.0;5153507.067260841;317686.44407296285;4;6.6235285;46.5104383;393.3202819824219;;POINT (317686.44407296285 5153507.067260841)
1009;567878288.0;5153541.949936932;317705.06996434566;3;6.6237574;46.510757;396.0413818359375;;POINT (317705.06996434566 5153541.949936932)
1010;269591979.0;5153250.094431539;318100.4330745173;3;6.6290207;46.5082396;381.7291564941406;;POINT (318100.4330745173 5153250.094431539)
