;key;u;v;osmid;oneway;lanes;name;highway;maxspeed;length;service;junction;Am_cycl;Am_Direct;Am_cycl_2;Am_Dir_2;DWV_ALLE;DWV_PW;DWV_LI;DWV_LW;DWV_LZ;pour100_GW;grade;HV_DWV;C_GR;B_GW;C_HV_DWV;C_IC_DWV;C_RA_DWV;TC_DWV;PD_DWV;avg_spd;tt_s;TC_noGR;PD_noGR;geometry
3181;3181;613122668;330171539;32387372;False;1;Avenue des Alpes;residential;30.0;142.812;;;Contresens;u to v;;;12.0;7.0;5.0;0.0;0.0;;0.0031;41.67;0.0078244;0.0;0.2;0.905;;1.1128244;165.805;15;34.27488;1.105;157.807;LINESTRING (318983.6667235232 5153863.637814502, 319005.818313238 5153859.572493718, 319019.21256890806 5153857.403832747, 319032.05629553855 5153857.108885815, 319044.0024296462 5153857.608151376, 319078.51051217725 5153863.405232294, 319100.1140849122 5153869.777126781, 319107.33885197074 5153873.37580583, 319109.08499031526 5153876.826788148, 319108.92230507144 5153881.146643858, 319107.4830387981 5153889.508245038)
3182;3182;281325145;281325153;25792175;False;1;Chemin des Fleurettes;living_street;20.0;169.11600000000004;;;Contresens;u to v;;;547.0;532.0;14.0;1.0;0.0;;0.006;2.74;0.01584;0.0;0.0;0.9;;0.91584;171.653;15;40.58784000000001;0.9;152.204;LINESTRING (317786.59605407383 5154211.809495922, 317774.50123684504 5154218.345855775, 317761.5539287883 5154223.851383653, 317746.2489949635 5154227.804213398, 317724.2718988331 5154229.700357633, 317653.8603551154 5154228.362118003, 317620.4165000062 5154226.8005658705)
3183;3183;571184249;282656482;109744244;False;1;Chemin des Fleurettes;living_street;20.0;5.914;;;Contresens;v to u;;;547.0;532.0;14.0;1.0;0.0;;0.0083;2.74;0.0226756;0.0;0.0;0.9;;0.9226756;6.31;15;1.41936;0.9;5.323;LINESTRING (317601.9796746403 5154227.200338369, 317596.155563314 5154228.321130027)
3184;3184;281388725;281388721;109744244;False;1;Chemin des Fleurettes;living_street;20.0;18.288;;;Contresens;v to u;;;547.0;532.0;14.0;1.0;0.0;;0.0236;2.74;0.0789184;0.0;0.0;0.9;;0.9789184;27.907;15;4.38912;0.9;16.459;LINESTRING (317449.0160431486 5154266.46501948, 317437.9583356529 5154269.445350123, 317431.3099761395 5154271.236196973)
3185;3185;281325153;571184249;109744244;False;1;Chemin des Fleurettes;living_street;20.0;18.388;;;Contresens;u to v;;;547.0;532.0;14.0;1.0;0.0;;-0.0458;2.74;-0.0260144;0.0;0.0;0.9;;0.8739856;18.59;15;4.41312;0.874;16.071;LINESTRING (317620.4165000062 5154226.8005658705, 317601.9796746403 5154227.200338369)
3186;3186;4163965815;282656430;109744244;False;1;Chemin des Fleurettes;living_street;20.0;22.29;;;Contresens;v to u;;;547.0;532.0;14.0;1.0;0.0;;-0.0061;2.74;-0.0131516;0.0;0.0;0.9;;0.8868484;18.144;15;5.3496;0.887;19.771;LINESTRING (317524.7451643107 5154246.065258785, 317503.1625358645 5154251.876138936)
3187;3187;281388721;571184244;109744244;False;1;Chemin des Fleurettes;living_street;30.0;39.784;;;Contresens;v to u;;;547.0;532.0;14.0;1.0;0.0;;0.0371;2.74;0.1440964;0.0;0.0;0.901;;1.0450964;83.308;15;9.54816;0.901;35.845;LINESTRING (317431.3099761395 5154271.236196973, 317393.24430221145 5154283.160865658)
3188;3188;595693692;281388725;109744244;False;1;Chemin des Fleurettes;living_street;20.0;54.336;;;Contresens;v to u;;;547.0;532.0;14.0;1.0;0.0;;0.0093;2.74;0.0257796;0.0;0.0;0.9;;0.9257796;59.281;15;13.040639999999998;0.9;48.902;LINESTRING (317501.62416045874 5154252.289518376, 317461.1552554121 5154263.196308531, 317449.0160431486 5154266.46501948)
3189;3189;282656482;282656486;109744244;False;1;Chemin des Fleurettes;living_street;20.0;69.282;;;Contresens;v to u;;;547.0;532.0;14.0;1.0;0.0;;-0.0001;2.74;-0.0002396;0.0;0.0;0.9;;0.8997604;62.215;15;16.627679999999998;0.9;62.354;LINESTRING (317596.155563314 5154228.321130027, 317580.038538601 5154231.309060287, 317528.7510175577 5154244.988081365)
3190;3190;595694093;595694085;25910988;False;1;Chemin du Mont-Tendre;living_street;20.0;16.391;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0261;;-0.0353916;0.0;0.0;0.9;;0.8646084;12.277;15;3.933839999999999;0.865;14.178;LINESTRING (317625.8710980825 5154318.153283832, 317637.6113361034 5154314.129576382, 317639.5865751944 5154310.633596534)
3191;3191;595694079;595694093;25910988;False;1;Chemin du Mont-Tendre;living_street;20.0;28.791;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0142;;-0.0260144;0.0;0.0;0.9;;0.8739856;21.507;15;6.90984;0.874;25.163;LINESTRING (317598.450876822 5154327.1758174, 317625.8710980825 5154318.153283832)
3192;3192;282656481;595694079;25910988;False;1;Chemin du Mont-Tendre;living_street;20.0;31.22;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0101;;-0.0201596;0.0;0.0;0.9;;0.8798404;24.164;15;7.492799999999999;0.88;27.474;LINESTRING (317568.7200456689 5154336.9687539805, 317598.450876822 5154327.1758174)
3193;3193;282656489;281388724;25910988;False;1;Chemin du Mont-Tendre;living_street;20.0;37.613;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0111;;-0.0217116;0.0;0.0;0.9;;0.8782884;28.812;15;9.02712;0.878;33.024;LINESTRING (317427.22813630314 5154389.434204676, 317462.4939809742 5154376.081641561)
3194;3194;282656489;282656490;25910988;False;1;Chemin du Mont-Tendre;living_street;20.0;59.550999999999995;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;0.0158;;0.0479056;0.0;0.0;0.9;;0.9479056;75.511;15;14.292239999999998;0.9;53.596;LINESTRING (317427.22813630314 5154389.434204676, 317387.1564397287 5154404.566790864, 317377.22052763106 5154409.60421476, 317371.97741464013 5154411.908808272)
3195;3195;282656490;282656489;25910988;False;1;Chemin du Mont-Tendre;living_street;20.0;59.551;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0158;;-0.0279344;0.0;0.0;0.9;;0.8720656;44.127;15;14.29224;0.872;51.928;LINESTRING (317371.97741464013 5154411.908808272, 317377.22052763106 5154409.60421476, 317387.1564397287 5154404.566790864, 317427.22813630314 5154389.434204676)
3196;3196;281388724;282656481;25910988;False;1;Chemin du Mont-Tendre;living_street;20.0;112.907;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0098;;-0.0196784;0.0;0.0;0.9;;0.8803216;87.729;15;27.097679999999997;0.88;99.358;LINESTRING (317462.4939809742 5154376.081641561, 317568.7200456689 5154336.9687539805)
3197;3197;8701417437;271330481;26367633;False;1;Boulevard de Grancy;residential;50.0;0.613;;;Contresens;u to v;;;1200.0;1075.0;116.0;8.0;2.0;;0.0014;10.5;0.0034384;0.0;0.2;0.9;;1.1034384;0.689;15;0.14712;1.1;0.674;LINESTRING (318122.66151738854 5154054.458456952, 318122.10089768306 5154054.708845031)
3198;3198;360429537;282029513;26367633;False;1;Boulevard de Grancy;residential;50.0;10.737;;;Contresens;v to u;;;1200.0;1075.0;116.0;8.0;2.0;;-0.0051;10.5;-0.0111996;0.0;0.2;1.295;;1.4838004;15.257;15;2.57688;1.484;15.934;LINESTRING (318149.559645173 5154042.562575763, 318139.74193354184 5154046.972338568)
3199;3199;282029513;8701417437;26367633;False;1;Boulevard de Grancy;residential;50.0;18.603;;;Contresens;v to u;;;1200.0;1075.0;116.0;8.0;2.0;;-0.0075;10.5;-0.01575;0.0;0.2;1.295;;1.47925;25.914;15;4.46472;1.479;27.514;LINESTRING (318139.74193354184 5154046.972338568, 318137.48377451766 5154047.963234371, 318122.66151738854 5154054.458456952)
3200;3200;592205438;592205442;25910398;False;1;Chemin de Contigny;residential;30.0;4.815;;;Contresens;v to u;;;1345.0;1191.0;140.0;11.0;3.0;;0.0007;11.45;0.0016996;0.0;0.2;0.903;;1.1046996;5.369;15;1.1556;1.103;5.311;LINESTRING (316684.2998766856 5154384.4613969335, 316689.1162904728 5154384.8048850745)
3201;3201;592205741;282645313;25910398;False;1;Chemin de Contigny;residential;30.0;32.214;;;Contresens;u to v;;;1345.0;1191.0;140.0;11.0;3.0;;0.0114;11.45;0.0325584;0.0;0.2;0.9;;1.1325584;43.296;15;7.73136;1.1;35.435;LINESTRING (316752.28685858165 5154351.630088846, 316780.84362783737 5154336.563711108)
3202;3202;592205489;592205741;25910398;False;1;Chemin de Contigny;residential;30.0;34.299;;;Contresens;u to v;;;1345.0;1191.0;140.0;11.0;3.0;;0.0085;11.45;0.02329;0.0;0.2;0.9;;1.12329;43.628;15;8.23176;1.1;37.729;LINESTRING (316721.87858293887 5154367.664619549, 316752.28685858165 5154351.630088846)
3203;3203;592205442;592205489;25910398;False;1;Chemin de Contigny;residential;30.0;36.89199999999999;;;Contresens;u to v;;;1345.0;1191.0;140.0;11.0;3.0;;0.0082;11.45;0.0223696;0.0;0.2;0.9;;1.1223696;46.668;15;8.854079999999996;1.1;40.581;LINESTRING (316689.1162904728 5154384.8048850745, 316694.3571153104 5154382.177237214, 316721.87858293887 5154367.664619549)
3204;3204;282645305;592205438;25910398;False;1;Chemin de Contigny;residential;30.0;68.644;;;Contresens;v to u;;;1345.0;1191.0;140.0;11.0;3.0;;0.0743;11.45;0.3991396;0.0;0.2;0.903;;1.5021396;318.783;15;16.47456;1.103;75.714;LINESTRING (316632.02498463914 5154339.857522478, 316679.67109700857 5154381.187305985, 316684.2998766856 5154384.4613969335)
3205;3205;282645316;592213080;25910400;False;1;Chemin de Pierreval;residential;20.0;4.825;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.1096;;0.2174464;0.0;0.0;0.9;;1.1174464;19.691;15;1.158;0.9;4.343;LINESTRING (316884.3215227651 5154400.3388116965, 316880.6266890024 5154397.225385686)
3206;3206;282645324;592213024;25910400;False;1;Chemin de Pierreval;residential;20.0;9.179;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;0.0549;;0.2523204;0.0;0.0;0.9;;1.1523204;28.207;15;2.20296;0.9;8.261;LINESTRING (316840.97031242837 5154350.180647278, 316844.338013639 5154358.720055419)
3207;3207;282645307;282645324;25910400;False;1;Chemin de Pierreval;residential;30.0;37.076;;;Aucun;;;;1422.0;1268.0;140.0;11.0;3.0;;0.0422;10.83;0.1725136;0.0;0.2;0.903;;1.2755136;94.544;15;8.89824;1.103;40.895;LINESTRING (316826.7823783066 5154315.922393619, 316840.97031242837 5154350.180647278)
3208;3208;592213080;592213024;25910400;False;1;Chemin de Pierreval;residential;20.0;53.657;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0802;;0.0648016;0.0;0.0;0.9;;0.9648016;120.406;15;12.877679999999998;0.9;48.291;LINESTRING (316880.6266890024 5154397.225385686, 316857.6380450725 5154377.846781378, 316855.8897940311 5154376.142497548, 316851.33285877603 5154371.687242106, 316847.02429644065 5154365.545148523, 316844.338013639 5154358.720055419)
3209;3209;282645316;574618716;25910407;False;1;Chemin de Pierreval;residential;20.0;65.326;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;0.1;;0.64;0.0;0.0;0.9;;1.54;440.167;15;15.678239999999997;0.9;58.793;LINESTRING (316884.3215227651 5154400.3388116965, 316912.8258912602 5154371.8622834105, 316924.68009712175 5154359.437089851, 316927.18290289165 5154357.659830317, 316929.65660592855 5154356.951102456, 316931.97136502666 5154356.8254929995)
3210;3210;282645379;574618716;[25910408, 25910407];False;1;['Chemin de Pierreval', 'Chemin de Bon-Abri'];residential;20.0;77.485;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0459;;-0.0258876;0.0;0.0;0.9;;0.8741124;78.492;15;18.5964;0.874;67.722;LINESTRING (316927.63737020665 5154417.111995043, 316950.4323120187 5154382.113263911, 316951.68356115953 5154379.061539983, 316952.02293874556 5154375.55917168, 316951.7355970681 5154373.16564745, 316950.93210737547 5154371.221463757, 316948.8994573442 5154368.235677004, 316939.14583267336 5154359.744752105, 316935.84673502704 5154357.531277006, 316931.97136502666 5154356.8254929995)
3211;3211;574618716;282645379;[25910408, 25910407];False;1;['Chemin de Pierreval', 'Chemin de Bon-Abri'];residential;20.0;77.48500000000001;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;0.0459;;0.1944324;0.0;0.0;0.9;;1.0944324;197.122;15;18.596400000000003;0.9;69.737;LINESTRING (316931.97136502666 5154356.8254929995, 316935.84673502704 5154357.531277006, 316939.14583267336 5154359.744752105, 316948.8994573442 5154368.235677004, 316950.93210737547 5154371.221463757, 316951.7355970681 5154373.16564745, 316952.02293874556 5154375.55917168, 316951.68356115953 5154379.061539983, 316950.4323120187 5154382.113263911, 316927.63737020665 5154417.111995043)
3212;3212;282645379;313415593;25910408;False;1;Chemin de Bon-Abri;residential;20.0;154.22499999999997;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;0.0141;;0.0417924;0.0;0.0;0.9;;0.9417924;187.846;15;37.01399999999999;0.9;138.802;LINESTRING (316927.63737020665 5154417.111995043, 316914.1975991888 5154428.38403891, 316904.218705248 5154434.78036862, 316888.92940906907 5154461.300201088, 316884.332623248 5154483.948898917, 316870.6561471956 5154511.242983947, 316859.01922726864 5154539.209410605, 316856.8697098655 5154549.361528343)
3213;3213;313415593;282645379;25910408;False;1;Chemin de Bon-Abri;residential;20.0;154.225;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0141;;-0.0258876;0.0;0.0;0.9;;0.8741124;115.36;15;37.013999999999996;0.874;134.793;LINESTRING (316856.8697098655 5154549.361528343, 316859.01922726864 5154539.209410605, 316870.6561471956 5154511.242983947, 316884.332623248 5154483.948898917, 316888.92940906907 5154461.300201088, 316904.218705248 5154434.78036862, 316914.1975991888 5154428.38403891, 316927.63737020665 5154417.111995043)
3214;3214;282645398;282645395;25910413;False;1;Chemin du Languedoc;pedestrian;;96.436;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;0.1543;;1.3226596;0.0;0.0;0.9;;2.2226596;795.983;15;23.14464;0.9;86.792;LINESTRING (317033.27632060787 5154394.500206963, 317037.35253725457 5154381.531846527, 317041.1880081999 5154376.600379065, 317045.06305837457 5154372.724246166, 317049.7067702954 5154368.624700999, 317066.6675963437 5154357.246575181, 317092.46847908746 5154329.464325219, 317096.1064609354 5154323.838220066)
3215;3215;282645398;282645401;[25910416, 45252062, 25910415];False;1;['Chemin des Matines', 'Chemin des FougA res'];residential;20.0;274.22099999999995;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.0723;;0.0355716;0.0;0.0;0.9;;0.9355716;513.89;15;65.81303999999999;0.9;246.799;LINESTRING (317096.1064609354 5154323.838220066, 317089.31281975366 5154320.56250905, 317072.2207538972 5154318.710130182, 317063.58037889213 5154319.616270609, 317053.63026302133 5154321.640775808, 317043.2540081586 5154325.568805718, 317018.68367758946 5154339.701549055, 317008.0876595854 5154344.993089852, 317003.1027200039 5154345.677606513, 316995.43702698353 5154345.809251857, 316990.45293167396 5154344.236119059, 316986.186879511 5154341.273355515, 316982.07036718854 5154334.369114831, 317022.17783783306 5154297.824147925, 317047.4109613348 5154280.212660901, 317091.80933327205 5154252.001864088, 317094.3961176809 5154249.443648136, 317095.10480083106 5154247.742913944, 317096.2892979989 5154242.224305975)
3216;3216;282645401;282645398;[25910416, 45252062, 25910415];False;1;['Chemin des Matines', 'Chemin des FougA res'];residential;20.0;274.221;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;0.0723;;0.3826116;0.0;0.0;0.9;;1.2826116;1175.311;15;65.81304;0.9;246.799;LINESTRING (317096.2892979989 5154242.224305975, 317095.10480083106 5154247.742913944, 317094.3961176809 5154249.443648136, 317091.80933327205 5154252.001864088, 317047.4109613348 5154280.212660901, 317022.17783783306 5154297.824147925, 316982.07036718854 5154334.369114831, 316986.186879511 5154341.273355515, 316990.45293167396 5154344.236119059, 316995.43702698353 5154345.809251857, 317003.1027200039 5154345.677606513, 317008.0876595854 5154344.993089852, 317018.68367758946 5154339.701549055, 317043.2540081586 5154325.568805718, 317053.63026302133 5154321.640775808, 317063.58037889213 5154319.616270609, 317072.2207538972 5154318.710130182, 317089.31281975366 5154320.56250905, 317096.1064609354 5154323.838220066)
3217;3217;597656487;597673790;25910778;False;1;Chemin des BruyA res;residential;30.0;8.903;;;Contresens;u to v;;;261.0;255.0;5.0;0.0;0.0;;-0.0027;1.92;-0.0061884;0.0;0.0;1.306;;1.2998116;11.253;15;2.13672;1.3;11.574;LINESTRING (317348.1667299273 5154101.608583995, 317340.33397282753 5154105.881943309)
3218;3218;597673802;597656487;25910778;False;1;Chemin des BruyA res;residential;30.0;11.937;;;Contresens;u to v;;;261.0;255.0;5.0;0.0;0.0;;-0.0015;1.92;-0.00351;0.0;0.0;1.306;;1.30249;15.303;15;2.86488;1.302;15.542;LINESTRING (317358.6736743449 5154095.886636996, 317348.1667299273 5154101.608583995)
3219;3219;597673790;597673822;25910778;False;1;Chemin des BruyA res;residential;30.0;17.947;;;Contresens;v to u;;;261.0;255.0;5.0;0.0;0.0;;-0.0052;1.92;-0.0113984;0.0;0.0;0.901;;0.8896016;14.824;15;4.30728;0.89;15.973;LINESTRING (317340.33397282753 5154105.881943309, 317324.5397665751 5154114.488184052)
3220;3220;597673888;597673802;25910778;False;1;Chemin des BruyA res;residential;30.0;26.843;;;Contresens;u to v;;;261.0;255.0;5.0;0.0;0.0;;-0.0049;1.92;-0.0107996;0.0;0.0;1.306;;1.2952004;33.124;15;6.44232;1.295;34.762;LINESTRING (317382.1146333924 5154082.690271495, 317369.85293510015 5154089.799667158, 317358.6736743449 5154095.886636996)
3221;3221;597673822;282654083;25910778;False;1;Chemin des BruyA res;residential;30.0;28.981;;;Contresens;v to u;;;261.0;255.0;5.0;0.0;0.0;;-0.0008;1.92;-0.0018944;0.0;0.0;0.901;;0.8991056;25.735;15;6.95544;0.899;26.054;LINESTRING (317324.5397665751 5154114.488184052, 317299.03175742854 5154128.38108287)
3222;3222;282654081;597656526;25910778;False;1;Chemin des BruyA res;residential;30.0;35.393;;;Contresens;u to v;;;261.0;255.0;5.0;0.0;0.0;5.638;0.0247;1.92;0.0836836;0.025;0.0;1.306;;1.3646836;70.68;15;8.49432;1.281;45.338;LINESTRING (317458.77948066464 5154038.250707245, 317428.09066623927 5154056.035995465)
3223;3223;597656526;597673888;25910778;False;1;Chemin des BruyA res;residential;30.0;53.028;;;Contresens;v to u;;;261.0;255.0;5.0;0.0;0.0;;0.0047;1.92;0.0121636;0.0;0.0;0.901;;0.9131636;52.445;15;12.726719999999998;0.901;47.778;LINESTRING (317428.09066623927 5154056.035995465, 317382.1146333924 5154082.690271495)
3224;3224;282654083;597654812;490118916;False;1;Chemin de Fontenay;residential;30.0;7.965;;;Contresens;u to v;;;378.0;362.0;16.0;0.0;0.0;;-0.0645;4.230000000000001;0.01161;0.0;0.0;1.306;;1.31761;15.651;15;1.9116;1.306;10.402;LINESTRING (317299.03175742854 5154128.38108287, 317295.73419196554 5154121.129411259)
3225;3225;597654812;256188314;490118916;False;1;Chemin de Fontenay;residential;30.0;60.186;;;Contresens;u to v;;;378.0;362.0;16.0;0.0;0.0;;-0.0312;4.230000000000001;-0.0359424;0.0;0.0;1.306;;1.2700576;71.742;15;14.44464;1.27;76.436;LINESTRING (317295.73419196554 5154121.129411259, 317270.7943773616 5154066.342272281)
3226;3226;282656430;282656431;25910982;False;1;;pedestrian;;58.681;;;Zone de rencontre;;;;0.0;0.0;0.0;0.0;0.0;;-0.1026;;0.1748304;0.0;0.0;0.9;;1.0748304;209.961;15;14.083439999999998;0.9;52.813;LINESTRING (317503.1625358645 5154251.876138936, 317499.0337674584 5154193.358013353)
3227;3227;595687343;282656483;26927022;False;1;Avenue du Mont-d'Or;tertiary;30.0;7.284;;;Aucun;;;;3540.0;3226.0;290.0;17.0;7.0;;0.0147;8.87;0.0439236;0.0;0.2;0.91;;1.1539236;10.525;15;1.74816;1.11;8.085;LINESTRING (317586.92657283385 5154185.2373176, 317594.23061474366 5154185.328633145)
3228;3228;282656431;595687343;26927022;False;1;Avenue du Mont-d'Or;tertiary;30.0;88.30000000000001;;;Aucun;;;;3540.0;3226.0;290.0;17.0;7.0;;0.0118;8.87;0.0338896;0.0;0.2;0.91;;1.1438896;120.53;15;21.192;1.11;98.013;LINESTRING (317499.0337674584 5154193.358013353, 317541.6591624321 5154186.73493684, 317553.9548231926 5154184.829627358, 317586.92657283385 5154185.2373176)
3229;3229;282656431;295050661;26927022;False;1;Avenue du Mont-d'Or;tertiary;30.0;110.585;;;Aucun;;;;3540.0;3226.0;290.0;17.0;7.0;;-0.0068;8.87;-0.0144704;0.0;0.2;0.91;;1.0955296;112.354;15;26.540399999999998;1.096;121.201;LINESTRING (317499.0337674584 5154193.358013353, 317450.46078882634 5154200.060647077, 317432.84489994514 5154202.4824942155, 317425.3369244742 5154203.520776012, 317403.6380732597 5154206.499578682, 317389.5248463293 5154210.250554666)
3230;3230;282656483;580023613;26927022;False;1;Avenue du Mont-d'Or;tertiary;30.0;196.35;;;Aucun;;;;3882.0;3403.0;445.0;25.0;10.0;;0.0218;12.36;0.0713296;0.0;0.2;0.911;;1.1823296;328.494;15;47.123999999999995;1.111;218.145;LINESTRING (317594.23061474366 5154185.328633145, 317655.6299478932 5154191.019165805, 317730.19453628326 5154197.93762008, 317775.3785406054 5154201.326151981, 317786.31276340166 5154202.142521554, 317790.38744710037 5154201.81969556)
3231;3231;282656432;282656431;45064466;False;1;;pedestrian;;78.752;;;Piste cyclable;u to v;;;0.0;0.0;0.0;0.0;0.0;;0.1;;0.64;0.0;0.0;0.75;;1.39;518.818;15;18.900479999999998;0.75;59.064;LINESTRING (317492.017193623 5154114.941983931, 317499.0337674584 5154193.358013353)
3232;3232;597693516;597674067;25792174;False;1;Avenue de la Dent-d'Oche;residential;30.0;5.773;;;Contresens;u to v;;;781.0;558.0;209.0;12.0;2.0;;-0.0672;28.55;0.0193536;0.0;0.2;0.75;;0.9693536;9.883;15;1.38552;0.95;5.484;LINESTRING (317463.273743558 5154137.906597922, 317467.7945832666 5154134.3004428875)
